ID,numgames,totalwinnings,name,year,occ,loc,studentflag
4296,2,15000,Kurt Medland,2000,sophomore at Albion College,"Lapeer, Michigan",TRUE
4291,2,15200,Natalie Tindall,2000,senior at Florida A&M,"Tallahassee, Florida",TRUE
4290,2,17624,Michael LaMasse,2000,sophomore at Eastern Michigan,"Canton, Michigan",TRUE
4293,2,14800,Gina Bronsberg,2000,sophomore at the University of Illinois,"Chicago, Illinois",TRUE
4292,4,36804,Adam Center,2000,senior at Georgetown University,"Atlanta, Georgia",TRUE
4749,1,13700,Glen Segal,2008,attorney,"Ladera Ranch, California",
4748,4,92000,Kristina Caffrey,2008,college student,"Albuquerque, New Mexico",
4743,1,8200,Will McLaughlin,2008,actor and teacher,"Los Angeles, California",
4742,1,1,Hillary Wootton,2008,salesperson,"Seattle, Washington",
4741,4,31996,Jason Kaczor,2008,insurance specialist,"Syracuse, New York",
4740,1,1,Phil Hornbostel,2008,physician,"Sedalia, Missouri",
4747,2,54402,Ren�e Mathis,2008,homeschool mom,"Houston, Texas",
4746,1,1001,Grant Garrigan,2008,real estate broker,"Highmore, South Dakota",
4745,1,11500,Ellen Eden,2008,substitute teacher and farmer,"Dorsey, Illinois",
4744,1,15500,Trevor Burrus,2008,law student,"Centennial, Colorado",
5869,1,14200,Jonathan Gillerman,2003,senior,"Staten Island, New York",TRUE
5868,2,56000,Ben Swartz,2003,senior,"Manassas, Virginia",TRUE
5865,2,32800,Tara Karr,2003,senior,"Laclede, Idaho",TRUE
5864,1,11200,Joel Knight,2003,freshman,"Farmington, Michigan",TRUE
5867,2,42800,Shuyu Wang,2003,junior,"Okemos, Michigan",TRUE
5866,2,56608,Russell Berris,2003,junior,"Baton Rouge, Louisiana",TRUE
5861,5,110000,John Zhang,2003,junior,"Lexington, Kentucky",TRUE
5860,4,134404,Tyler Allard,2003,senior,"Garrett Park, Maryland",TRUE
5863,1,5200,Susan Bellenot,2003,senior,"Lakeview Terrace, California",TRUE
2183,3,45300,Bill O'Donnell,2001,national park ranger,"Eminence, Missouri",
2182,1,22600,Brian Scheetz,2001,mortgage banker,"Arlington, Virginia",
2181,1,3700,Mittie Boyer,2001,business analyst,"New Orleans, Louisiana",
2180,1,0,Luke Fontano,2001,stay-at-home dad,"Framingham, Massachusetts",
2187,2,26800,Sidney Tison,2006,veterinarian,"Suwanee, Georgia",
2186,2,8000,Lisa McAdam,1999,managing editor,"Springfield, Oregon",
2185,1,1199,Matt Sullivan,1999,teacher,"Spokane, Washington",
2184,1,12900,Jaclyn Whitehorn,2001,user service consultant,"Tuscaloosa, Alabama",
4606,2,15000,Erin Milligan,2000,freshman at the University of Delaware,"Bear, Delaware",TRUE
4607,4,57604,Carl Gilbertsen,2000,junior at the University of Illinois,"Chicago, Illinois",TRUE
2189,1,2399,Patti Compton,1999,homemaker,"Cottonwood, Arizona",
2188,1,8400,Cait Murphy,2006,editor,"Cos Cob, Connecticut",
4602,2,21998,Suzanne Rivoire,2000,senior at the University of Texas,"Spring, Texas",TRUE
4603,1,1000,Jordan Kovnot,2000,freshman at Dartmouth College,"Holland, Pennsylvania",TRUE
4600,1,-100,Lisa Thimjon,2000,sophomore at Luther College,"Sioux Falls, South Dakota",TRUE
4601,2,14400,Dave Sabath,2000,senior at Wisconsin-Madison,"Western Springs, Illinois",TRUE
6907,1,100,Dave Streit,1996,TV director and producer,"Indianapolis, Indiana",
6906,1,1600,Irene Dennis,1996,freelance copy editor,"Medford, Massachusetts",
6905,1,1100,John Farley,2010,eleven-year-old,"Marietta, Georgia",TRUE
6904,1,23001,Surabhi Iyer,2010,ten-year-old,"Franklin, Massachusetts",TRUE
6903,1,5999,Kyle Ziemnick,2010,eleven-year-old,"Purcellville, Virginia",TRUE
6902,2,36002,Aaron Wicks,2010,planning and evaluation manager,"Rochester, New York",
151,1,5700,David Camp,2004,student,"Charlottesville, Virginia",
150,2,20700,Dale Masel,2004,professor,"Lancaster, Ohio",
152,2,20000,Hugh Price,2004,engineer,"Chevy Chase, Maryland",
155,3,33000,Janine Menhennet,1997,homemaker,"Pasadena, California",
154,1,1,Elaine Lang,1997,public relations executive,"Vienna, Virginia",
157,1,8500,Brent Winter,1997,fashion editor,"Atlanta, Georgia",
156,1,400,Nancy Moeller,1997,homemaker,"Atlanta, Georgia",
159,2,16802,Eric Berman,1987,journalist,"Crown Point, Indiana",
158,1,5599,Jessica Ayers,2004,tutor,"Walnut Ridge, Arkansas",
6900,1,1999,Kristina Glithero,2010,law student,"Indianapolis, Indiana",
8134,1,12999,Alison Shapiro,2013,publicist,"Santa Monica, California",
8135,1,10000,Michele Myers Beuerlein,2013,research assistant,"Cincinnati, Ohio",
8689,1,12800,James Mardock,2013,English professor,"Reno, Nevada",
6187,1,8500,Sam Daub,2002,eleven-year-old,"Eden Prairie, Minnesota",TRUE
6186,1,9790,Tory Gilliam,2002,twelve-year-old,"Powhatan, Virginia",TRUE
6185,1,3000,Nicole Savin,2002,eleven-year-old,"Lindenhurst, New York",TRUE
6184,1,4200,Maxwell Baldi,2002,ten-year-old,"Los Angeles, California",TRUE
6183,1,0,Anissa Chitour,2002,ten-year-old,"Princeton, New Jersey",TRUE
6182,1,700,Neal Freyman,2002,ten-year-old,"Longmeadow, Massachusetts",TRUE
6181,1,18000,Elena Botella,2002,eleven-year-old,"Charlotte, North Carolina",TRUE
6180,1,15530,Billy Hackenson,2002,eleven-year-old,"Great Falls, Virginia",TRUE
8133,6,129600,Ashok Poozhikunnel,2013,underwriter,"Wheaton, Illinois",
6189,3,70800,Tui Sutherland,2009,children's book author,"Watertown, Massachusetts",
6188,1,7199,Bryan Porter,2009,prosecutor,"Alexandria, Virginia",
2727,1,1,Jane Toczek,2006,seller of antique prints and maps,"Philadelphia, Pennsylvania",
2726,1,2000,Eileen Oshinsky,1987,writer and editor,New York,
2725,1,120,Bob Peck,1987,forensic accountant,"Irvine, California",
2724,1,1,Yaier Lehrer,1987,attorney,"Pittsburgh, Pennsylvania",
2723,1,0,Donna DiMesa,1987,teacher,"West Babylon, New York",
2722,1,0,Maureen Girr,1987,homemaker,"Newport, Rhode Island",
2721,1,2500,Bob Hansen,1987,proofreader,"St. Paul, Minnesota",
2720,1,1,Marian Evans Melnick,1987,former bank manager,New York City,
2729,1,11200,William Tarpeh,2003,twelve-year-old,"Alexandria, Virginia",TRUE
2728,1,3200,Cobra Becerra,2006,professor of landscape architecture,"Whittier, California",
7236,1,5599,Harley Savage,2011,computer programmer,"Hamtramck, Michigan",
7237,1,31599,Evan Bastian,2011,electrical engineer,"Clovis, California",
7234,1,14600,Dawn Hart,2011,bookkeeper,"Laughlintown, Pennsylvania",
7235,2,41200,Quinn McDonald,2011,inventory control manager,"Lowville, New York",
7232,1,1,Joe Mastroeni,2011,mutual funds analyst,"Colt's Neck, New Jersey",
7233,3,48003,Mike Nelson,2011,mechanical engineer,"Geneva, Illinois",
7942,1,200,Scott Johnson,1996,agricultural chemical salesman,"Stockton, California",
7231,1,1999,Meg Khavari,2011,high school biology and religion teacher,"Silver Spring, Maryland",
7948,1,100,Lisa Farricker,2012,nursing student,"Winchester, Virginia",
7949,1,0,Prudence Plunkett,2012,high school librarian,"Wasilla, Alaska",
7238,2,63202,Tim Maas,2011,Army ammunition inspector,"McAlester, Oklahoma",
7239,1,9999,Kevin Dunn,1993,media coordinator,"Decatur, Georgia",
6239,1,3400,Rachel Mills,2000,12-year-old,"Lexington, Kentucky",TRUE
6238,1,17789,Zachary Baumgartner,2009,10-year-old,"Deer Park, New York",TRUE
3089,2,18402,Robin O'Brien,2001,project manager,"New York City, New York",
6235,1,400,Scotty Ballard,2009,12-year-old,"Murphy, Texas",TRUE
6234,1,9599,Jimmy Miotto,2009,11-year-old,"Northborough, Massachusetts",TRUE
6237,1,7599,Jacob Joyner,2009,11-year-old,"Quantico, Virginia",TRUE
6236,1,16400,Sophia Marianiello,2009,11-year-old,"Newark, Delaware",TRUE
6231,1,13001,Brian Johnson,1994,junior,the University of Florida,TRUE
6230,1,8000,John Sweeney,1994,senior,the University of Nebraska at Lincoln,TRUE
6233,1,14400,Savannah Morgan,2009,12-year-old,"Charlotte, North Carolina",TRUE
6232,1,11000,Brooke Gallagher,1994,junior,the University of Maryland in Baltimore County,TRUE
3088,1,3000,Nancy Mitchell,2001,human resources systems manager,"Easthampton, Massachusetts",
8866,2,36000,Priscilla Emery,2014,records management consultant,"Longwood, Florida",
8867,1,8380,Jon McGuire,2014,software-development manager,"Matthews, North Carolina",
8864,1,3199,Jen Aprahamian,2014,computer science teacher,"Los Angeles, California",
8865,1,400,Emily Gadek,2014,web and social media editor,"Palm Springs, California",
8862,1,2300,Gudrun Juffer,2014,law clerk,"Milwaukee, Wisconsin",
8863,1,22000,Geoff Norcross,2014,public radio host,"Portland, Oregon",
8860,1,88,Emily Goodlander,2014,attorney,"Baltimore, Maryland",
8861,1,2800,Stacy Meyers,2014,graduate student of education,"Fredericksburg, Virginia",
8868,1,0,Blake Perkins,2014,environmental scientist,"Baton Rouge, Louisiana",
8869,1,4600,David Hall,1990,musician,"Melrose, Massachusetts",
819,12,146076,Ryan Holznagel,1994,writer,"Portland, Oregon",
810,3,64800,Donna Brutkoski,2005,newspaper copy editor,"Brandon, Vermont",
1700,1,0,Judy Squires,1998,secretary,"Galesburg, Illinois",
1701,1,0,Lucretia Manning,2006,head cashier,"Jesup, Georgia",
5265,1,4999,Laura Pierce,2002,home schooling mother of two,"Valencia, California",
1703,2,23198,John Ward,2006,musician,"Blue Hill, Maine",
1704,1,6600,Erynn Masi de Casanova,2006,graduate student,"St. Petersburg, Florida",
1705,1,100,David Glickman,1998,chairman and CEO of an investment firm,"Chicago, Illinois",
1706,3,39000,Diane Green,1998,travel consultant,"Seattle, Washington",
1707,1,4700,Elizabeth Bellas,1998,digital librarian,"Seattle, Washington",
1708,1,6999,Walter Hanig,1998,technical writer,"San Diego, California",
1709,1,100,Nick Ruiz,2006,student,"South Lake Tahoe, California",
2097,2,0,Sara Dean,2001,junior at Syracuse University,"Olney, Maryland",TRUE
5269,1,600,Steve Campbell,2002,university administrator,"San Francisco, California",
5268,1,800,Rebecca Goldman,2002,theatre teacher,"Clearwater, Florida",
2096,1,0,Susan Haarman,2001,sophomore at Marquette University,"Louisville, Kentucky",TRUE
4574,3,22803,Mike Emerman,2001,campaign administrator,"Boston, Massachusetts",
4575,1,2,Brad Schinstock,2001,research specialist,"Denver, Colorado",
2093,1,0,Erin Bogart,2001,junior at Miami University of Ohio,"Cincinnati, Ohio",TRUE
7936,2,36002,Julie Bratvold Ghanbari,2012,stay-at-home mom,"San Diego, California",
3029,1,18800,Jocelyn Beer,2006,attorney,"Washington, D.C",
3027,1,600,Jeremy Golden,2001,stay-at-home dad,"Plano, Texas",
3026,1,9750,Kate Goodyear,2001,college counselor,"Van Nuys, California",
3025,1,4700,Geoff Boucher,2001,journalist,"Long Beach, California",
3024,8,139200,Larry Cloud,2001,computer consultant,"Inglewood, California",
3023,1,0,Janet Crum,2001,medical librarian,"Portland, Oregon",
3022,2,18000,Donna Rosen,2001,housewife,"Studio City, California",
3021,1,5700,Matt Bromund,2001,lawyer,"Nashville, Tennessee",
3020,1,5,Mark Bordley,2001,sales manager,"Sammamish, Washington",
8738,4,62800,Bill Tolany,2013,marketing executive,"Austin, Texas",
8739,1,2000,Sharon Warner,2013,retired teacher and writer,"Chicago, Illinois",
8736,1,1999,Samantha Nataro,2013,student and writer,"Laurel, Maryland",
8737,2,4000,Nolan Martch,2013,construction foreman,"Homewood, Illinois",
8734,1,17000,Korin Kormick,2013,opera singer,"Jersey City, New Jersey",
8735,1,24800,John Emery,2013,graduate student of financial engineering,"Brandon, Florida",
8732,1,3,Jane Wanninger,2013,lecturer and academic advisor,"Nashville, Tennessee",
8733,1,-1600,Mat Ahn,2013,law student,"North Royalton, Ohio",
8730,1,3800,Emily Horne,2013,State Department press advisor,"Washington, D.C",
8731,1,-2200,Kate Kwiatkowski,2013,psychiatrist,"Champaign, Illinois",
4198,2,32600,Richard Johnson,2007,foreign affairs officer,"Washington, D.C",
4199,1,8000,Lateefah Torrence,2007,writer,"New York, New York",
4196,1,2199,Ann Kupitz,2000,CPA and stay-at-home mom,"Vernon Hills, Illinois",
4197,2,35600,Kevin Martin,2007,emergency room physician,"Bowling Green, Ohio",
4194,1,-400,Vernon Martin,2000,aspiring screenwriter,"Brooklyn, New York",
4195,3,21900,Greg Dwyer,2000,software developer,"Houston, Texas",
4192,3,22500,Darren Millam,2000,customer service representative,"Kansas City, Missouri",
4193,2,14002,Kate Lowe,2000,internet copywriter,"Shoreview, Minnesota",
4190,2,20000,Kirk Jordan,2007,third grade teacher,"Long Beach, California",
4191,1,6001,Joe Bellas,2000,high school teacher,"Troy, Ohio",
5670,1,2400,Nicole Welch,2008,tax lawyer,"Washington, D.C",
5671,2,56000,Stevie Benson,2008,chocolatier,"El Centro, California",
5672,3,115203,Milt Hathaway,2008,high school librarian,"Newport, Rhode Island",
5673,1,1200,Carrie Hotchkiss,2008,Montessori teaching assistant,"Lawrenceville, New Jersey",
5674,1,10400,Rhonda Sherman,2003,director of human resources,"Atlanta, Georgia",
5675,1,16799,Lew Insler,2003,attorney,"Cortland, New York",
5676,7,77000,Travis Troyer,2003,software engineer,"Hereford, Maryland",
5677,1,3199,Collette Ryder-Consugar,2003,grant specialist,"Rochester, Minnesota",
5678,1,24790,Andy Anagnos,2003,management consultant,"Santa Monica, California",
5679,2,50000,Alex Gershman,2003,research consultant,"Falls Church, Virginia",
5112,4,16000,Jean Grewe,1993,typesetter,"Oak Park, Illinois",
347,2,9200,Lisa Guay,1989,homemaker,"Champlain, New York",
8192,6,175800,David Gard,2012,retail horticulturalist,"Jamaica Plain, Massachusetts",
6436,2,57600,Don Kraft,2004,emergency physician,"Huntington, West Virginia",
6435,2,37600,Dave Stern,2004,accountant,"Columbus, Ohio",
6434,1,0,Teresa McGervey,2004,technical information specialist,"Alexandria, Virginia",
6433,1,13500,Debra Grehn,2009,stay-at-home mom,"West Hartford, Connecticut",
8197,13,325000,Keith Whitener,2012,research chemist,"Charlotte, North Carolina",
6431,2,38820,Jen McFann,2009,Peace Corps recruiter,"Astoria, New York",
6430,1,18000,George Long,2009,attorney,"Pittsburgh, Pennsylvania",
8198,1,10400,Tracy Bernstein,1987,book publishing editor,"New York City, New York",
8199,1,4400,Ed Gardner,1987,reference librarian,"Hoboken, New Jersey",
6439,2,46402,Randie Kim,2009,medical student,"Elk Grove, California",
6438,1,4000,Jennifer Morgan,2004,attorney,"San Juan Capistrano, California",
6758,1,11900,Derek Honor�,2010,attorney,"Inglewood, California",
6759,1,7100,Tatiana Walton,2010,graphic designer,"Cutler Bay, Florida",
6752,3,65100,Kristian Zoerhoff,2010,computer engineer,"Gilberts, Illinois",
6753,1,8000,Sarah Bright,2010,radiology resident,"Metairie, Louisiana",
6756,1,15700,Colin McLain,2010,law student,"Cape Girardeau, Missouri",
6757,6,231000,Regina Robbins,2010,arts teacher,"New York, New York",
6754,1,4200,Lisa Horowitz,2010,social media editor,"Los Angeles, California",
343,5,69005,Michael Rankins,101990,minister and writer,"Rohnert Park, California",
238,11,173800,Mike Dup�e,1996,attorney,"Gainesville, Florida",
239,2,16600,Jimmy Li,2005,senior,"Chesterfield, Missouri",TRUE
234,1,3000,Leila Dooley,2005,reference librarian,"Vista, California",
235,3,78003,Bob Shore,2005,attorney,"Los Angeles, California",
236,9,138609,Shane Whitlock,1996,college student,"Benton, Arkansas",
237,2,23400,Beverly Spurs,1996,podiatrist,"Concord, California",
230,2,25200,Nancy Smith,1986,lawyer,"Gainesville, Florida",
231,2,8000,Steve Willis,1986,financial analyst,"Lynwood, California",
232,1,100,Katie Heim,2005,executive assistant,"Huntington Beach, California",
233,1,150,Tom McFarland,2005,graduate student,"Boulder, Colorado",
4681,1,0,Paul Rubenstein,1999,actor,"Los Angeles, California",
2538,2,20000,David Morgenstern,1997,lawyer,"Chicago, Illinois",
2539,2,22398,Shelley Smith,1997,video and film editor,"New York City, New York",
2532,1,0,Jimmy Crain,1997,civil engineer,"Leesburg, Virginia",
2533,1,400,Chris Hackett,1997,computer graphic designer,"New York City, New York",
2530,1,6700,Rich Greene,1997,third grade teacher,"West Sparta, New York",
2531,2,17000,Laura Hansen,1997,political consultant,"Washington, D.C",
2536,1,6300,Sandra Ulbrich,1997,writer and editor,"Janesville, Wisconsin",
2537,1,10,Barbara Von Pagel,1997,reservations agent,"Seattle, Washington",
2534,2,16800,Eileen Heckel,1997,homemaker,"Whittier, California",
2535,2,14400,Steve Norton,1997,reporter,"Washington, D.C",
5078,1,2900,Elaine Cooper,1992,admissions director,"Bedminster, New Jersey",
5079,2,39400,Garry Weischedel,1992,physician,"Bedford, New Hampshire",
5072,2,42402,Jean Whitcomb,2008,teller supervisor,"Kalamazoo, Michigan",
5073,2,61200,John Goodreau,2008,letter carrier,"Arleta, California",
5070,4,47600,Shane Underwood,1998,junior at the University of Alabama,"Summerdale, Alabama",TRUE
5071,1,1599,Michael Arjona,2008,economics teacher,"Kennesaw, Georgia",
5077,1,11000,Matt Fels,1992,advertising executive,"Fort Worth, Texas",
5074,1,399,T.J. Gillespie,2008,English teacher,"Philadelphia, Pennsylvania",
5075,1,0,Karen Wegenke,2008,housewife,"Sun Prairie, Wisconsin",
939,1,0,Alex Stambaugh,2001,12-year-old,"Paris, Kentucky",TRUE
938,1,0,Brian Cunningham,2001,12-year-old,"Los Angeles, California",TRUE
933,1,1000,Kim Marshall,2001,defense analyst,"Washington, D.C",
932,1,2000,Paul Barry,2001,financial consultant,"Hampton Falls, New Hampshire",
931,1,18000,Aaron Schnier,2005,restaurant manager,"Lincoln, Nebraska",
930,1,6000,Britney Harris,2005,dance/movement therapist,"West Union, West Virginia",
937,1,0,Sara Jansson,2001,10-year-old,"Monmouth Junction, New Jersey",TRUE
936,1,0,Ivan Kleinfeld,2001,11-year-old,"Arlington, Virginia",TRUE
935,1,400,Dan Tick,2005,technical support manager,"Escondido, California",
934,1,0,Maya Kobersy,2005,attorney,"Sterling Heights, Michigan",
5380,1,13200,Cathy Weber,2004,veterinarian,"Ann Arbor, Michigan",
5381,1,3400,Miriam Bamberger,2004,executive coach and author,"Washington, D.C",
5382,1,1400,Bryan Givens,2004,history lecturer,"Dallas, Texas",
5383,1,44400,Michael Cudahy,2004,musician,"Los Angeles, California",
5384,1,4600,Chris Edwards,2004,project manager,"Santa Barbara, California",
